keep,B_10_MIN_BLOCK,B_AGE_CODE,B_REGION,B_BAND_SIZE_CODE,B_BAND_STATUS_CODE,B_BAND_TYPE_CODE,B_BIRD_STATUS,B_COMMENTS,B_COORD_PRECISION,B_COUNTRY_CODE,B_DIRECTION_CODE,B_EXTRA_INFO_CODE,B_FLYWAY_CODE,B_HOW_AGED_CODE,B_HOW_CAPTURED,B_HOW_SEXED_CODE,B_LAT_10_MIN_BLK,B_LAT_DECIMAL_DEGREES,B_LOCATION_DESCRIPTION,B_LOCATION_ID,B_LON_10_MIN_BLK,B_LON_DECIMAL_DEGREES,B_MARKER_LONG_DESC,B_PERMIT_NUM,B_SEX_CODE,B_SPECIES_ID,B_SPECIES_NAME,B_STATE_CODE,BAND_NUM,BANDING_DATE,BANDING_DAY,BANDING_MONTH,BANDING_YEAR,BEARING,DISTANCE,E_10_MIN_BLOCK,E_REGION,E_CAPTURE_TIME,E_COMMENTS,E_COORD_PRECISION,E_COUNTRY_CODE,E_COUNTY_CODE,E_CREATE_DATE,E_CREATE_MONTH,E_CREATE_YEAR,E_DIRECTION_CODE,E_ERROR_CLEARED_DATE,E_FLYWAY_CODE,E_HOW_CAPTURED,E_HOW_OBTAINED_CODE,E_LAT_10_MIN_BLK,E_LAT_DECIMAL_DEGREES,E_LOCATION_DESCRIPTION,E_LOCATION_ID,E_LON_10_MIN_BLK,E_LON_DECIMAL_DEGREES,E_MARKER_LONG_DESC,E_PLACE_NAME,E_PRESENT_CONDITION_CODE,E_SPECIES_ID,E_SPECIES_NAME,E_STATE_CODE,ENC_PERMIT,ENCOUNTER_DATE,ENCOUNTER_DAY,ENCOUNTER_MONTH,ENCOUNTER_YEAR,ENC_ERROR,HSS,MIN_AGE_AT_ENC,ORIGINAL_BAND,OTHER_BANDS,REPORTING_METHOD,SAME_10_MIN_BLOCK
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: T+T BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133297184,5/27/2017,27,5,2017,,0,3850751,21,0:00:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: T+T BLACK ON LIGHT GREEN;at release: LEG FLAG: T+T BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/30/2017,30,5,2017,Species Mismatch; ,0,1.92,133297184,,14,Y
,3850751,6,21,2,0,53,3,Applied ISC 23332_201409111302B; M,1,US,0,69,1,1,,,385,38.90833,"Slaughter Beach(Beach within town limits of Slaughter Beach), Sussex County Delaware, United States (Bandit ID: SLAUGHT)",295229,751,-75.30833,LEG FLAG: P1J BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,128210923,5/22/2009,22,5,2009,N,2.3,3850751,21,0:00:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: P0K BLACK ON LIGHT GREEN;at release: LEG FLAG: P0K BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/30/2017,30,5,2017,Species Mismatch; ,8,9.92,128210923,,14,Y
,3910745,6,59,2,0,82,3,,10,US,0,69,1,,,,391,39.25,"Dennis Township(Moores Beach), Cumberland County New Jersey, United States (Bandit ID: MOORES)",264823,745,-74.91667,LEG FLAG: ZS BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133254310,5/26/2014,26,5,2014,SW,29.9,3850751,21,7:10:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: ZS BLACK ON LIGHT GREEN;at release: LEG FLAG: 19M BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/22/2017,22,5,2017,Species Mismatch; ,3,4.92,133254310,,14,N
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 66M BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262910,5/19/2017,19,5,2017,,0,3850751,21,7:10:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: 66M BLACK ON LIGHT GREEN;at release: LEG FLAG: 66M BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/22/2017,22,5,2017,Species Mismatch; ,0,1.92,133262910,,14,Y
,3850751,6,21,2A,0,82,3,M,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Osprey Beach), Sussex County Delaware, United States (Bandit ID: MISP_OSP)",297905,751,-75.30833,LEG FLAG: C57 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,132218445,5/10/2014,10,5,2014,,0,3850751,21,7:10:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,LEG FLAG: C57 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/22/2017,22,5,2017,Species Mismatch; ,3,4.92,132218445,,14,Y
,4040645,6,5,3,0,51,3,Species modified per data conversion of 03/06/2015,10,AR,2,69,8,,,,404,-40.75,"Mar Grande, San Antonio Oeste, Argentina",84933,645,-64.91667,"LEG FLAG, RIGHT LEG: S9C BLACK ON ORANGE;",10363,0,2341,Rufa Red Knot,0,131360125,3/30/2010,30,3,2010,N,5541.3,3850751,21,7:10:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,LEG FLAG: 49M BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/22/2017,22,5,2017,Species Mismatch; ,7,8.92,131360125,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,69,1,PL,,,390,39.08333,"4.3 mi W from Cape May Court House(Pierces Point Beach), Cape May County New Jersey, United States (Bandit ID: PIERCEPO)",294081,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: KNM WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133269262,5/22/2016,22,5,2016,WSW,23.2,3850751,21,7:10:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: KNM WHITE ON DARK GREEN;at release: LEG FLAG: KNM WHITE ON DARK GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/22/2017,22,5,2017,Species Mismatch; ,1,2.92,133269262,,14,N
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Osprey Beach), Sussex County Delaware, United States (Bandit ID: MISP_OSP)",297905,751,-75.30833,LEG FLAG: 02M BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133279033,5/12/2017,12,5,2017,,0,3850751,21,7:10:00,,1,US,1,7/6/2017,7,2017,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: =KT BLACK ON LIGHT GREEN;at release: LEG FLAG: 02M BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/22/2017,22,5,2017,Species Mismatch; ,0,1.92,133279033,,14,Y
,3910750,6,59,2,0,82,3,,0,US,0,19,1,PL,Cannon,NA,391,39.2225,"1 mi SSE from Fortescue(Fortescue - Raybins Beach), Cumberland County New Jersey, United States (Bandit ID: FORTESCU)",319136,750,-75.16639,LEG FLAG: =51 WHITE ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133273957,5/28/2018,28,5,2018,SSW,20.8,3850751,21,18:45:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: =51 BLACK ON LIGHT GREEN;at release: LEG FLAG: =51 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/31/2018,31,5,2018,Record with remarks; ,0,1.92,133273957,,14,N
,3910745,6,59,2,0,53,3,,1,US,0,25,1,,,,391,39.19167,"Moores Beach, 1.5 mi S of Delmont, Cape May County New Jersey, United States",69999,745,-74.95833,LEG FLAG: A2M BLACK ON LIME;,22803,0,2341,Rufa Red Knot,34,128201822,5/27/2008,27,5,2008,SW,25.5,3850751,21,18:45:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: A2M BLACK ON LIGHT GREEN;at release: LEG FLAG: +TY BLACK ON LIGHT GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/31/2018,31,5,2018,"Record with remarks; Too Old, See Biologist; ",10,11.92,128201822,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,PL,,,390,39.08333,"4.3 mi W from Cape May Court House(Pierces Point Beach), Cape May County New Jersey, United States (Bandit ID: PIERCEPO)",294081,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: JVJ WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133255834,5/12/2016,12,5,2016,WSW,23.2,3850751,21,18:45:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: JVJ WHITE ON DARK GREEN;at release: LEG FLAG: JVJ WHITE ON DARK GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/31/2018,31,5,2018,Record with remarks; ,2,3.92,133255834,,14,N
,4040645,1,5,2,0,50,3,Species modified per data conversion of 03/06/2015,1,AR,2,19,8,,,,404,-40.75833,"Mar Grande, San Antonio Oeste, Rio Negro, Argentina",83656,645,-64.90833,PLASTIC COLOR LEG BAND: K4U BLACK ON ORANGE;,10662,0,2341,Rufa Red Knot,16,982204576,3/30/2009,30,3,2009,N,5541.9,3850751,21,9:35:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: K4U BLACK ON ORANGE;at release: LEG FLAG: K4U BLACK ON ORANGE;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/27/2018,27,5,2018,Record with remarks; ,9,9.92,982204576,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,69,1,PL,,,390,39.08333,"4.2 mi WNW from Cape May Court House(Kimbles Beach - south of the road), Cape May County New Jersey, United States (Bandit ID: KIMBLESO)",294077,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: MEM WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133269729,5/29/2016,29,5,2016,WSW,23.2,3850751,21,9:20:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: MEM WHITE ON DARK GREEN;at release: LEG FLAG: MEM WHITE ON DARK GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; ,2,3.92,133269729,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"4.6 mi NW from Cape May Court House(Reeds Beach - North end), Cape May County New Jersey, United States (Bandit ID: REEDSNOR)",294079,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: CN= BLACK ON LIGHT GREEN; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133268632,5/23/2017,23,5,2017,WSW,23.2,3850751,21,9:20:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: LM= BLACK ON LIGHT GREEN;at release: LEG FLAG: LM= BLACK ON LIGHT GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; ,1,2.92,133268632,,14,N
,3900745,6,59,2,0,53,3,,1,US,0,25,1,,,,390,39.10833,"Cooks Beach- 4mi NW of Cape May Courthouse, Cape May County New Jersey, United States",63177,745,-74.89167,MISC.;,22803,0,2341,Rufa Red Knot,34,128201053,5/16/2008,16,5,2008,WSW,25.1,3850751,21,9:20:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: V4H BLACK ON LIGHT GREEN;at release: LEG FLAG: +6H BLACK ON LIGHT GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/24/2018,24,5,2018,"Record with remarks; Too Old, See Biologist; ",10,11.92,128201053,,14,N
,3910745,6,59,2,0,53,3,bled+engraved flag/streamers per bander email 10/16/08,1,US,0,19,1,,,,391,39.19167,"Moores Beach, 1.5 mi S of Delmont, Cape May County New Jersey, United States",69999,745,-74.95833,LEG FLAG: A7E BLACK ON LIME;,22803,0,2341,Rufa Red Knot,34,128201842,5/30/2008,30,5,2008,SW,25.5,3850751,21,9:20:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: A7E BLACK ON LIGHT GREEN;at release: LEG FLAG: +9H BLACK ON LIGHT GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/24/2018,24,5,2018,"Record with remarks; Too Old, See Biologist; ",10,11.92,128201842,,14,N
,4140695,6,47,2,0,82,3,Mod spp from REKN/2340 --jsm,1,US,0,19,1,FF,cannon net,NA,414,41.70833,"1 mi S from Chatham(North Beach Island), Barnstable County Massachusetts, United States (Bandit ID: NBI)",308211,695,-69.925,"LEG FLAG, LEFT LEG ABOVE THE JOINT: NMH WHITE ON DARK GREEN; RADIO TRANSMITTER (GLUE TO SKIN OR FEATHERS);",6957,0,2341,Rufa Red Knot,25,133264748,7/31/2016,31,7,2016,WSW,341.6,3850751,21,9:20:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: NMH WHITE ON DARK GREEN;at release: LEG FLAG: NMH WHITE ON DARK GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; Unusual Migration; ,2,3.92,133264748,,14,N
,3900745,6,59,2,0,82,3,,0,US,0,19,1,PL,Cannon,NA,390,39.1075,".7 mi S from Reeds Beach(Cooks Beach - south), Cape May County New Jersey, United States (Bandit ID: COOKSSOU)",319135,745,-74.89417,LEG FLAG: +88 WHITE ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133273077,5/14/2018,14,5,2018,WSW,25,3850751,21,9:20:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: 088 BLACK ON LIGHT GREEN;at release: LEG FLAG: 088 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; Bird Status VS Provisions; ,0,1.92,133273077,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Cooks Beach - North), Cape May County New Jersey, United States (Bandit ID: COOKSNOR)",264820,745,-74.91667,LEG FLAG: 908 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133253288,5/14/2014,14,5,2014,WSW,23.2,3850751,21,9:20:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: 908 BLACK ON LIGHT GREEN;at release: LEG FLAG: H=8 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; ,4,5.92,133253288,,14,N
,3910745,6,59,2,0,53,3,,1,US,0,25,1,,,,391,39.19167,"Moores Beach, 1.5 mi S of Delmont, Cape May County New Jersey, United States",69999,745,-74.95833,LEG FLAG: A1L BLACK ON LIME;,22803,0,2341,Rufa Red Knot,34,128201806,5/27/2008,27,5,2008,SW,25.5,3850751,21,9:20:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: A1L BLACK ON LIGHT GREEN;at release: LEG FLAG: H=9 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/24/2018,24,5,2018,"Record with remarks; Too Old, See Biologist; ",10,11.92,128201806,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"GOSHEN, Cape May County New Jersey, United States",58810,745,-74.91667,LEG FLAG: V68 LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133228399,5/21/2013,21,5,2013,WSW,23.2,3850751,21,9:20:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: V68 BLACK ON LIGHT GREEN;at release: LEG FLAG: V68 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; ,5,6.92,133228399,,14,N
,3900745,6,59,2,0,82,3,,0,US,0,19,1,PL,Cannon,NA,390,39.1075,".7 mi S from Reeds Beach(Cooks Beach - south), Cape May County New Jersey, United States (Bandit ID: COOKSSOU)",319135,745,-74.89417,LEG FLAG: +67 WHITE ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133273062,5/14/2018,14,5,2018,WSW,25,3850751,21,9:20:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: 067 BLACK ON LIGHT GREEN;at release: LEG FLAG: 067 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; ,0,1.92,133273062,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,PL,,,390,39.08333,"4.2 mi WNW from Cape May Court House(Cooks Beach - North of road), Cape May County New Jersey, United States (Bandit ID: COOKSNOR)",294076,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: MAJ WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133269426,5/25/2016,25,5,2016,WSW,23.2,3850751,21,9:20:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: MAJ WHITE ON DARK GREEN;at release: LEG FLAG: MAJ WHITE ON DARK GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; ,2,3.92,133269426,,14,N
,5230692,6,15,2,0,53,3,Species modified per data conversion of 03/06/2015,0,CI,2,69,8,,,,523,-52.51361,"Salicorbia Island, Bahia Lomas-18mi N of Cerro Sombrero, Magallanes y Antartica Chilena, Chile",67434,692,-69.335,LEG FLAG: AUJ WHITE ON RED;,22803,0,2341,Rufa Red Knot,10,128200800,1/18/2008,18,1,2008,N,6324.9,3850751,21,9:20:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: AUJ YELLOW ON RED;at release: LEG FLAG: AUJ YELLOW ON RED;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/24/2018,24,5,2018,"Record with remarks; Unusual Migration; Too Old, See Biologist; ",10,11.92,128200800,,14,N
,3910751,6,59,2,0,82,3,,10,US,0,69,1,,,,391,39.25,"5 mi S from Newport(Raybins Beach at Fortescue), Cumberland County New Jersey, United States (Bandit ID: FORTESCU)",283893,751,-75.25,LEG FLAG: ALL WHITE ON DARK GREEN;,22803,4,2341,Rufa Red Knot,34,133254519,5/13/2015,13,5,2015,S,21.5,3850751,21,9:20:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: ALL WHITE ON DARK GREEN;at release: LEG FLAG: ALL WHITE ON DARK GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; ,3,4.92,133254519,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"Middle Township(Reeds Beach - South), Cape May County New Jersey, United States (Bandit ID: REEDSSOU)",264825,745,-74.91667,LEG FLAG: 595 BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133253578,5/23/2014,23,5,2014,WSW,23.2,3850751,21,10:32:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: 595 BLACK ON LIGHT GREEN;at release: LEG FLAG: +1L BLACK ON LIGHT GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/20/2018,20,5,2018,Record with remarks; ,4,5.92,133253578,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"4.4 mi NW from Cape May Court House(Reeds Beach - South end), Cape May County New Jersey, United States (Bandit ID: REEDSSOU)",307533,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: =MN BLACK ON LIGHT GREEN; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT; RADIO TRANSMITTER (GLUE TO SKIN OR FEATHERS);",22803,0,2341,Rufa Red Knot,34,133269657,5/12/2017,12,5,2017,WSW,23.2,3850751,21,10:32:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: =MN BLACK ON LIGHT GREEN;at release: LEG FLAG: =MN BLACK ON LIGHT GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/20/2018,20,5,2018,Record with remarks; ,1,2.92,133269657,,14,N
,5010634,1,76,2,0,51,3,,1,CA,0,19,6,,,,501,50.225,"Mingan(Ile de Quarry, Archipel de Minagn, Cote-Nord), Québec, Canada (Bandit ID: QUARRY)",282027,634,-63.825,LEG FLAG: CCY BLACK ON WHITE;,10700,0,2341,Rufa Red Knot,10,80264910,8/1/2015,1,8,2015,SW,959.8,3850751,21,10:32:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: CCY BLACK ON WHITE;at release: LEG FLAG: CCY BLACK ON WHITE;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/20/2018,20,5,2018,Record with remarks; ,3,3.92,80264910,,14,N
,3910751,6,59,2,0,82,3,,10,US,0,19,1,,,,391,39.25,"5 mi S from Newport(Raybins Beach at Fortescue), Cumberland County New Jersey, United States (Bandit ID: FORTESCU)",283893,751,-75.25,LEG FLAG: CNP WHITE ON DARK GREEN;,22803,0,2341,Rufa Red Knot,34,133255029,5/15/2015,15,5,2015,S,21.5,3850751,21,9:45:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: CNP WHITE ON DARK GREEN;at release: LEG FLAG: CNP WHITE ON DARK GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/15/2018,15,5,2018,Record with remarks; ,3,4.92,133255029,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,69,1,PL,,,390,39.08333,"4.5 mi WNW from Cape May Court House(Reeds Beach - centre part), Cape May County New Jersey, United States (Bandit ID: REEDSCEN)",294078,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: CCN WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133269024,5/14/2016,14,5,2016,WSW,23.2,3850751,21,9:45:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: CCN WHITE ON DARK GREEN;at release: LEG FLAG: CCN WHITE ON DARK GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/15/2018,15,5,2018,Record with remarks; ,2,3.92,133269024,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,PL,,,390,39.08333,"4.2 mi WNW from Cape May Court House(Cooks Beach - North of road), Cape May County New Jersey, United States (Bandit ID: COOKSNOR)",294076,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: KXV WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133269271,5/25/2016,25,5,2016,WSW,23.2,3850751,21,9:45:00,,1,US,1,7/12/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: KXV WHITE ON DARK GREEN;at release: LEG FLAG: KXV WHITE ON DARK GREEN;,Slaughter Beach,7,2341,Rufa Red Knot,10,23332,5/15/2018,15,5,2018,Record with remarks; ,2,3.92,133269271,,14,N
